,NAME,Proportion_of_married-couple_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_female-householder_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher
7730,76107,0.12121212121212122,0.0702054794520548,0.030337078651685393,0.02359405300581771,0.5628415300546448,0.29936305732484075,0.23243243243243245,0.12041884816753927
7731,76131,0.11854684512428298,0.01950354609929078,0.010427903631787127,0.0,0.2,0.06299212598425197,0.15371024734982333,0.0
7732,76140,0.1662292213473316,0.0941492938802959,0.07586657946370176,0.056955093099671415,0.2975778546712803,0.32276119402985076,0.13943661971830987,0.0425531914893617
7733,76155,0.0,0.0,0.14049586776859505,0.0017985611510791368,0.0,0.5737704918032787,0.07929515418502203,0.0
7734,76234,0.10601719197707736,0.03739445114595899,0.010325655281969817,0.002819548872180451,0.0,0.5581395348837209,0.3782991202346041,0.0
7735,76259,0.40540540540540543,0.0,0.03225806451612903,0.0,0.0,0.0,0.2773109243697479,0.0
7736,76262,0.2556818181818182,0.004545454545454545,0.03504273504273504,0.02046783625730994,0.0,0.3674698795180723,0.061611374407582936,0.1111111111111111
7737,76273,0.0,0.060267857142857144,0.0,0.0,1.0,0.15517241379310345,0.06349206349206349,0.0
7738,76458,0.08837209302325581,0.037037037037037035,0.0231023102310231,0.03508771929824561,0.5,0.8865248226950354,0.20588235294117646,0.0
7739,76033,0.17235494880546076,0.01177336276674025,0.016363636363636365,0.01300578034682081,0.19117647058823528,0.34946236559139787,0.18952618453865336,0.0
7740,76085,0.1511111111111111,0.011741682974559686,0.02554399243140965,0.0125,0.39473684210526316,0.0,0.40298507462686567,0.0
7741,76164,0.21522556390977443,0.11451612903225807,0.08185053380782918,0.0,0.37950138504155123,0.3804034582132565,0.14960629921259844,0.27450980392156865
7742,76182,0.0,0.04224058769513315,0.029079159935379646,0.004809052333804809,0.36,0.20363636363636364,0.029339853300733496,0.0
7743,76209,0.2079207920792079,0.055269922879177376,0.0,0.012202562538133009,0.49572649572649574,0.12968299711815562,0.36451612903225805,0.03626943005181347
7744,76210,0.1403118040089087,0.02,0.025423728813559324,0.018803806071590393,0.0,0.3588621444201313,0.0,0.0
7745,76244,0.06918238993710692,0.0,0.0,0.0,0.0,0.0472972972972973,0.22191207257501744,0.014319809069212411
7746,62948,0.03636363636363636,0.05853658536585366,0.049891540130151846,0.0,0.19047619047619047,0.2845528455284553,0.46647230320699706,0.08620689655172414
7747,62959,0.1773049645390071,0.0630114566284779,0.03740648379052369,0.00932017543859649,0.7575757575757576,0.2911764705882353,0.45007451564828616,0.06766917293233082
7748,62226,0.0,0.030851063829787233,0.01489971346704871,0.0,0.5188679245283019,0.11428571428571428,0.33783783783783783,0.2084507042253521
7749,62890,0.35294117647058826,0.0,0.03832752613240418,0.0,1.0,0.25,0.6382978723404256,1.0
7750,62906,0.2872340425531915,0.0,0.06932773109243698,0.025280898876404494,0.0,0.44966442953020136,0.4594594594594595,0.16326530612244897
7752,62075,0.023255813953488372,0.0963855421686747,0.0,0.0,0.3333333333333333,0.44642857142857145,0.6153846153846154,0.0
7754,62204,0.38961038961038963,0.39166666666666666,0.0,0.0,0.5077519379844961,0.36528497409326427,0.4463087248322148,0.0
7755,62025,0.0,0.06737120211360634,0.007616974972796518,0.0034860557768924302,0.0,0.2205128205128205,0.11494252873563218,0.10597826086956522
7756,62035,0.0,0.0577716643741403,0.05639344262295082,0.038896746817538894,0.8828828828828829,0.0,0.14074074074074075,0.08888888888888889
7757,62052,0.0,0.027577937649880094,0.033659066232356136,0.0,0.0,0.125,0.27601809954751133,0.27586206896551724
7758,62069,0.0,0.040293040293040296,0.020338983050847456,0.0,0.0,0.3392857142857143,0.5333333333333333,0.0
7759,62088,0.30434782608695654,0.059625212947189095,0.034482758620689655,0.0,1.0,0.17105263157894737,0.2357142857142857,0.0
7762,75208,0.13913639479095272,0.10752688172043011,0.0,0.0213903743315508,0.3302411873840445,0.316,0.136986301369863,0.05
7763,75219,0.2925,0.17959183673469387,0.040152963671128104,0.004651162790697674,0.2876712328767123,0.5,0.0,0.12101910828025478
7764,75232,0.32039636663914123,0.10320641282565131,0.05573770491803279,0.03868471953578337,0.44362745098039214,0.3851508120649652,0.07334525939177101,0.05486284289276808
7765,75233,0.1016949152542373,0.08753315649867374,0.037993920972644375,0.0,0.3641456582633053,0.34348561759729274,0.23134328358208955,0.16981132075471697
7766,75248,0.04844290657439446,0.0,0.04256854256854257,0.02901590631008565,0.4666666666666667,0.27912087912087913,0.2040133779264214,0.1313364055299539
7767,75424,0.009009009009009009,0.060085836909871244,0.07086614173228346,0.09090909090909091,0.0,0.0,0.0,0.0
7768,75432,0.6808510638297872,0.07476635514018691,0.031818181818181815,0.012307692307692308,0.09433962264150944,0.46296296296296297,0.6052631578947368,0.0
7769,75442,0.05555555555555555,0.10613207547169812,0.04050632911392405,0.0,0.0,0.7833333333333333,0.24193548387096775,0.0
7770,75460,0.308252427184466,0.08616404308202154,0.06844741235392321,0.03308270676691729,0.6196013289036545,0.2641165755919854,0.3263525305410122,0.2654320987654321
7771,75482,0.06320907617504051,0.08293677770224338,0.06375092661230541,0.02629757785467128,0.24630541871921183,0.5,0.3588621444201313,0.0
7772,75044,0.01221001221001221,0.061946902654867256,0.024785939612438034,0.022961816305469555,0.6068376068376068,0.42363112391930835,0.16686531585220502,0.16727941176470587
7773,75662,0.24823695345557123,0.011454753722794959,0.05836341756919374,0.0,0.4852941176470588,0.3419354838709677,0.13302752293577982,0.18292682926829268
7774,75701,0.2472952086553323,0.0793010752688172,0.06003335186214564,0.017409114183307733,0.5,0.35170603674540685,0.24285714285714285,0.04411764705882353
7775,75709,0.0,0.2857142857142857,0.0914826498422713,0.0436046511627907,0.0,0.0,0.5263157894736842,0.21428571428571427
7776,62670,0.0,0.02247191011235955,0.019230769230769232,0.0,0.0,0.024390243902439025,0.12903225806451613,0.0
7777,62690,0.10810810810810811,0.0,0.0,0.0,1.0,0.225,0.14666666666666667,0.0
7778,62806,0.0,0.05925925925925926,0.01892744479495268,0.04093567251461988,0.0,0.07142857142857142,0.2948717948717949,0.0
7779,62884,0.0,0.17006802721088435,0.04377104377104377,0.056338028169014086,0.0,0.2857142857142857,0.1935483870967742,0.0
7780,62521,0.14285714285714285,0.09390363815142576,0.018429135585783237,0.014683544303797468,0.8216216216216217,0.412483039348711,0.34497816593886466,0.11155378486055777
7782,62626,0.0,0.16058394160583941,0.0125,0.0,0.22727272727272727,0.35802469135802467,0.4090909090909091,0.0
7784,62664,0.0,0.035175879396984924,0.07518796992481203,0.041237113402061855,0.8823529411764706,0.17307692307692307,0.0,0.0
7785,62704,0.0,0.0732196589769308,0.08021077283372366,0.020065075921908895,0.40418118466898956,0.34348561759729274,0.2874493927125506,0.14084507042253522
7786,62801,0.07751937984496124,0.07208237986270023,0.045311516677155446,0.05563480741797432,0.48201438848920863,0.3988439306358382,0.40671641791044777,0.423728813559322
7787,89144,0.0,0.014308426073131956,0.047818791946308725,0.010300044782803403,0.0,0.15476190476190477,0.1282051282051282,0.1238390092879257
7788,89145,0.06716417910447761,0.013713080168776372,0.029508196721311476,0.058001397624039136,0.2616822429906542,0.13694267515923567,0.25555555555555554,0.07801418439716312
7789,80304,0.0,0.1111111111111111,0.0,0.015440289505428226,0.8478260869565217,0.0,0.2085889570552147,0.07608695652173914
7790,80002,0.08270676691729323,0.07703488372093023,0.02848722986247544,0.010119595216191352,0.5668789808917197,0.08247422680412371,0.1423611111111111,0.0
7791,80004,0.0,0.0033921302578018998,0.02221254355400697,0.01079661511526116,0.0,0.20588235294117646,0.08943089430894309,0.10900473933649289
7792,80022,0.20301561658589123,0.07031618688060406,0.04461538461538461,0.04033379694019471,0.34870317002881845,0.27769110764430577,0.12445095168374817,0.11071428571428571
7793,80026,0.03485254691689008,0.06363636363636363,0.042009884678747944,0.00978952520802741,0.0,0.27235772357723576,0.09264305177111716,0.02252252252252252
7794,80033,0.4483870967741935,0.0642939150401837,0.00398406374501992,0.013986013986013986,0.17073170731707318,0.2681564245810056,0.15196078431372548,0.14939024390243902
7795,80915,0.02702702702702703,0.04299889746416759,0.026143790849673203,0.022817460317460316,0.4666666666666667,0.4014336917562724,0.2888402625820569,0.03557312252964427
7796,80917,0.04672897196261682,0.019830028328611898,0.02459839357429719,0.014774494556765163,0.7954545454545454,0.4057971014492754,0.15161290322580645,0.06720430107526881
7797,79102,0.25075528700906347,0.06036745406824147,0.0,0.0,0.821917808219178,0.6120218579234973,0.2831858407079646,0.0
7798,79830,0.15306122448979592,0.0,0.0,0.009987515605493134,0.0,0.5121951219512195,0.3391812865497076,0.08695652173913043
7800,79934,0.164021164021164,0.007963594994311717,0.05107370864770749,0.0,0.17557251908396945,0.1398176291793313,0.2832980972515856,0.09219858156028368
7801,79938,0.16610925306577481,0.14172882843352347,0.05087688834867164,0.02713369511593488,0.36378205128205127,0.4753157290470723,0.32009484291641965,0.03362068965517241
7802,79411,0.3386454183266932,0.0,0.031791907514450865,0.04143646408839779,0.8613138686131386,0.3488372093023256,0.0,0.0
7803,79838,0.4336283185840708,0.10964912280701754,0.02564102564102564,0.0,0.20089285714285715,0.3080568720379147,0.3488372093023256,0.0
7804,79905,0.34514767932489454,0.14572192513368984,0.2328519855595668,0.048034934497816595,0.38671875,0.5987780040733197,0.48211243611584326,0.4672897196261682
7806,79935,0.28807947019867547,0.12158054711246201,0.048841059602649006,0.01997780244173141,0.0411522633744856,0.4682080924855491,0.0970873786407767,0.24561403508771928
7807,79936,0.11174134997163924,0.0661781543393634,0.08318915801614764,0.032305127136306795,0.45413363533408835,0.29839228295819936,0.26032159930465015,0.1722636815920398
7808,81252,0.6,0.04819277108433735,0.012077294685990338,0.08977556109725686,0.625,0.5,0.4838709677419355,0.0
7810,81067,0.1596244131455399,0.11619718309859155,0.04415584415584416,0.08189655172413793,0.8769230769230769,0.44,0.5454545454545454,0.0
7811,81137,0.16326530612244897,0.12232415902140673,0.062034739454094295,0.016194331983805668,0.7166666666666667,0.2891566265060241,0.3020833333333333,0.14814814814814814
7813,81503,0.35121951219512193,0.05751765893037336,0.07091561938958707,0.018433179723502304,0.8309859154929577,0.24444444444444444,0.34139784946236557,0.12903225806451613
7814,81520,0.05416666666666667,0.09920182440136831,0.0711159737417943,0.0,0.0,0.6275862068965518,0.5571142284569138,0.7611940298507462
7815,81611,0.0,0.0,0.0,0.022644265887509132,0.0,0.0,0.0,0.0
7818,81101,0.19464720194647203,0.06546644844517185,0.24780701754385964,0.0850480109739369,0.5365853658536586,0.23529411764705882,0.3941368078175896,0.09574468085106383
7819,81007,0.09482758620689655,0.03992015968063872,0.022052067381316997,0.006216696269982238,0.0,0.22105263157894736,0.35892514395393477,0.0
7820,76360,0.06542056074766354,0.171875,0.07916666666666666,0.09923664122137404,0.5909090909090909,0.37037037037037035,0.1896551724137931,0.0
7822,76501,0.09090909090909091,0.08710801393728224,0.12221231043710973,0.0,0.49166666666666664,0.21690140845070421,0.30995475113122173,0.22784810126582278
7823,76502,0.24834437086092714,0.034482758620689655,0.015051740357478834,0.011714589989350373,0.74,0.46246973365617433,0.21144278606965175,0.04357798165137615
7824,76248,0.0,0.022093023255813953,0.0,0.009380286021836076,0.2463768115942029,0.0,0.21306818181818182,0.10968921389396709
7826,77705,0.21382289416846653,0.07598039215686274,0.04002911208151383,0.021454112038140644,0.10638297872340426,0.43201376936316693,0.24606580829756797,0.0
7827,77706,0.0,0.09984152139461172,0.006896551724137931,0.011119081779053085,0.4838709677419355,0.36054421768707484,0.11298701298701298,0.0
7828,77802,0.36666666666666664,0.023316062176165803,0.023552502453385672,0.028085443037974684,0.8987341772151899,0.3089171974522293,0.43369734789391573,0.02813852813852814
7829,77836,0.04918032786885246,0.016589861751152075,0.025333333333333333,0.0,0.75,0.2923076923076923,0.18181818181818182,0.0
7830,77856,0.0,0.006872852233676976,0.05947136563876652,0.0,0.0,0.275,0.4375,0.0
7831,77879,0.0,0.13232104121475055,0.06726457399103139,0.0,0.0,0.3333333333333333,0.6896551724137931,0.0
7832,77962,0.226890756302521,0.16990291262135923,0.007407407407407408,0.0,0.14285714285714285,0.12195121951219512,0.2839506172839506,0.0
7834,77086,0.2726008344923505,0.06274256144890039,0.07875,0.08846153846153847,0.531062124248497,0.4330357142857143,0.3831967213114754,0.0
7835,77493,0.16168478260869565,0.04285714285714286,0.032723772858517804,0.008670520231213872,0.0,0.06074766355140187,0.051630434782608696,0.0
7836,77494,0.0,0.026822558459422285,0.002964771538193233,0.025591998823356377,0.0,0.051515151515151514,0.16015625,0.07453825857519789
7837,77964,0.20675105485232068,0.04151624548736462,0.06896551724137931,0.0213903743315508,0.1935483870967742,0.2916666666666667,0.2602040816326531,0.25
7838,77984,0.0,0.02556818181818182,0.02535211267605634,0.0,0.375,0.35555555555555557,0.16,0.0
7839,77015,0.2238747553816047,0.11290322580645161,0.046651270207852195,0.06144578313253012,0.5476190476190477,0.4954051796157059,0.20199501246882792,0.10761154855643044
7840,77022,0.29950186799501866,0.13872832369942195,0.15100671140939598,0.04072398190045249,0.5528350515463918,0.5536912751677853,0.3333333333333333,0.0
7841,75755,0.14285714285714285,0.20642201834862386,0.029850746268656716,0.0,1.0,0.125,0.15,0.0
7842,75048,0.06596306068601583,0.0,0.014910025706940874,0.03539445628997868,0.2169811320754717,0.0,0.0,0.0
7843,75068,0.10338345864661654,0.016794961511546535,0.020338983050847456,0.020364415862808145,0.12601626016260162,0.08139534883720931,0.03117782909930716,0.0
7844,75070,0.2693409742120344,0.007134363852556481,0.006682206682206682,0.00736318407960199,0.0,0.17748091603053434,0.16896778435239973,0.037914691943127965
7845,75087,0.0,0.004640371229698376,0.017429938482570063,0.011551874455100261,0.6559139784946236,0.15942028985507245,0.008888888888888889,0.03571428571428571
7846,75092,0.03869047619047619,0.0,0.022313564298297124,0.0,0.6461538461538462,0.5952380952380952,0.15084745762711865,0.5066666666666667
7847,75115,0.10022522522522523,0.06433166547533953,0.025647114699596296,0.009628610729023384,0.4166666666666667,0.3183856502242152,0.13462922966162708,0.039301310043668124
7848,75142,0.18407960199004975,0.13823529411764707,0.023369036027263874,0.009009009009009009,0.42613636363636365,0.4528301886792453,0.25766871165644173,0.0
7849,75454,0.18803418803418803,0.015424164524421594,0.0,0.026530612244897958,0.0,0.0,0.0,0.0
7850,75455,0.3117076808351976,0.09540150995195608,0.014906027219701879,0.011545293072824156,0.4460431654676259,0.4087136929460581,0.3525641025641026,0.10457516339869281
7851,75494,0.11458333333333333,0.03167420814479638,0.11373873873873874,0.009615384615384616,0.8333333333333334,0.5393258426966292,0.18604651162790697,0.0
7854,76877,0.19411764705882353,0.06074766355140187,0.025974025974025976,0.0,0.4074074074074074,0.18181818181818182,0.0,0.0
7855,76661,0.23391812865497075,0.2391304347826087,0.39195979899497485,0.0,0.7567567567567568,0.6666666666666666,0.8351648351648352,0.0
7856,76001,0.2459016393442623,0.09322033898305085,0.04876847290640394,0.013270142180094787,0.7590361445783133,0.3026315789473684,0.1020671834625323,0.08637873754152824
7857,76010,0.23789541639767592,0.13462704669496664,0.1723905723905724,0.19285714285714287,0.6225895316804407,0.4279176201372998,0.362874251497006,0.4484536082474227
7858,76014,0.18841761827079934,0.17726887192536048,0.048716260697827515,0.016229712858926344,0.31004366812227074,0.17819460726846426,0.21437578814627994,0.03308823529411765
7859,76018,0.0,0.022222222222222223,0.005672149744753261,0.04361617763679619,0.3613861386138614,0.2659758203799655,0.06767955801104972,0.0
7860,76044,0.0,0.06521739130434782,0.05963302752293578,0.0,0.0,1.0,0.31666666666666665,0.0
7861,74525,0.1693121693121693,0.1085899513776337,0.13454545454545455,0.0,0.532258064516129,0.49800796812749004,0.43089430894308944,0.0
7862,61028,0.0,0.0,0.01675977653631285,0.0,0.1111111111111111,0.3684210526315789,0.0,0.0
7863,76520,0.05102040816326531,0.05955334987593052,0.07692307692307693,0.052083333333333336,0.5344827586206896,0.4163934426229508,0.532258064516129,0.0
7864,76522,0.2813688212927757,0.0846084608460846,0.060446450965638325,0.06433166547533953,0.9148936170212766,0.40702479338842973,0.25471698113207547,0.06746031746031746
7865,76531,0.5039370078740157,0.12186379928315412,0.0,0.0,1.0,0.24489795918367346,0.0,0.0
7866,76534,0.44680851063829785,0.0,0.022026431718061675,0.0,0.7857142857142857,0.7727272727272727,0.43636363636363634,0.0
7867,76543,0.04794520547945205,0.06728847435043304,0.0665536244171259,0.007741935483870968,0.7735191637630662,0.5067796610169492,0.2635593220338983,0.14634146341463414
7868,76548,0.26859504132231404,0.030660377358490566,0.08973172987974098,0.023255813953488372,0.694980694980695,0.3076923076923077,0.31336405529953915,0.08196721311475409
7869,76643,0.03508771929824561,0.0,0.05693950177935943,0.010842368640533779,0.6836734693877551,0.0,0.13020833333333334,0.05027932960893855
7870,76648,0.2894736842105263,0.19306930693069307,0.04897959183673469,0.0,0.0,0.30434782608695654,0.21839080459770116,0.0
7871,76657,0.17123287671232876,0.009345794392523364,0.0,0.0,0.0,0.0,0.2388888888888889,0.0
7872,76012,0.264,0.07313432835820896,0.05075053609721229,0.0424971793907484,0.5510204081632653,0.15555555555555556,0.23125996810207336,0.028481012658227847
